annot	ERR2098365	ERR2098366	ERR2098367	ERR2098368	ERR2098369	ERR2098370	ERR2098371	ERR2098372	ERR2098373	ERR2098374	ERR2098375	ERR2098376	ERR2098377	ERR2098378	ERR2098379	ERR2098380	ERR2098381	ERR2098382	ERR2098383	ERR2098384	ERR2098385	ERR2098386	ERR2098387	ERR2098388	ERR2098389	ERR2098390	ERR2098391	ERR2098392	ERR2098393	ERR2098394	ERR2098395	ERR2098396	ERR2098397	ERR2098398	ERR2098399	ERR2098400	ERR2098401	ERR2098402	ERR2098403	ERR2098404	ERR2098405	ERR2098406	ERR2098407	ERR2098408	ERR2098409	ERR2098410	ERR2098411	ERR2196983	ERR2196984	ERR2196985
K00073	0.003087	0.002595	0.002433	0.002706	0.002636	0.003332	0.002862	0.001791	0.002276	0.002802	0.006164	0.002596	0.002774	0.001502	0.002526	0.004203	0.002219	0.002182	0.002668	0.001127	0.001529	0.001419	0.002319	0.004573	0.002955	0.002022	0.002691	0.003163	0.002827	0.001056	0.003274	0.003558	0.001205	0.002772	0.003090	0.003066	0.002271	0.004904	0.003934	0.002945	0.002666	0.000593	0.002709	0.001622	0.001360	0.001573	0.001686	0.003785	0.003107	0.003226
K00074	0.131541	0.129272	0.147316	0.143610	0.145394	0.131865	0.152132	0.130390	0.149006	0.161059	0.124974	0.133853	0.114791	0.128519	0.126311	0.147576	0.119662	0.163138	0.206070	0.205510	0.175764	0.169999	0.155600	0.125207	0.119731	0.126269	0.150070	0.140936	0.164508	0.167709	0.173427	0.166199	0.198798	0.114700	0.116357	0.107369	0.110168	0.148500	0.153593	0.161712	0.128322	0.139395	0.127165	0.092437	0.082812	0.128968	0.112259	0.176427	0.117592	0.150266
K00075	0.558315	0.563075	0.534793	0.552472	0.536267	0.558292	0.528973	0.515749	0.558248	0.546835	0.550104	0.539667	0.561416	0.259209	0.580546	0.565250	0.540434	0.342201	0.289616	0.313466	0.410556	0.333174	0.249587	0.546001	0.560082	0.583529	0.531991	0.502989	0.504958	0.349690	0.337921	0.292917	0.381981	0.602045	0.580604	0.615226	0.614835	0.528194	0.533391	0.469926	0.525785	0.248800	0.273841	0.611838	0.604775	0.457920	0.492906	0.349462	0.606626	0.532570
K00076	0.046810	0.040007	0.054669	0.051263	0.048174	0.054760	0.061042	0.049722	0.059033	0.062585	0.042685	0.047493	0.039333	0.017686	0.047086	0.054647	0.046111	0.024157	0.030813	0.022952	0.037705	0.027025	0.012928	0.051702	0.052284	0.049649	0.046180	0.051075	0.044605	0.030855	0.018820	0.016893	0.044002	0.045787	0.048110	0.048841	0.044809	0.044073	0.047681	0.053955	0.039651	0.008036	0.008973	0.046050	0.051815	0.029501	0.031219	0.028117	0.049181	0.047415
K00077	0.379780	0.357566	0.367549	0.378225	0.382612	0.372173	0.377057	0.357343	0.384255	0.398449	0.348406	0.325974	0.336994	0.127219	0.347671	0.395904	0.364968	0.249627	0.275437	0.258848	0.232705	0.167132	0.113001	0.378143	0.361328	0.356874	0.340267	0.321261	0.309774	0.177185	0.181748	0.193433	0.246240	0.320148	0.306960	0.329012	0.327036	0.334548	0.326930	0.317562	0.307302	0.093599	0.118011	0.381168	0.354897	0.314328	0.301771	0.207350	0.349080	0.319944
K00082	0.023768	0.021657	0.033270	0.033478	0.039639	0.022553	0.042067	0.029372	0.043292	0.043669	0.032168	0.030848	0.021398	0.007229	0.025127	0.058250	0.021668	0.022416	0.016787	0.018216	0.012222	0.015615	0.003606	0.025830	0.025872	0.025479	0.043937	0.033544	0.042968	0.012922	0.009671	0.009788	0.022436	0.024054	0.028818	0.023547	0.020315	0.034810	0.037234	0.028612	0.031724	0.004657	0.005638	0.017841	0.014091	0.022060	0.018890	0.017660	0.027506	0.035993
K00086	0.000348	0.000350	0.000304	0.000310	0.000134	0.000287	0.000086	0.000326	0.000597	0.000652	0.000331	0.000269	0.000456	0.003540	0.000457	0.000000	0.000252	0.000000	0.001233	0.001851	0.000690	0.000000	0.000000	0.000114	0.000434	0.000328	0.000000	0.001466	0.000944	0.001174	0.000000	0.000000	0.001018	0.000058	0.000061	0.000474	0.000508	0.001048	0.000514	0.000408	0.000124	0.000000	0.000000	0.000062	0.000200	0.000000	0.000216	0.000952	0.000038	0.000969
K00087	0.001729	0.000543	0.001642	0.001658	0.001753	0.001189	0.003052	0.001313	0.002865	0.001851	0.002508	0.001466	0.000475	0.001301	0.001889	0.002811	0.002526	0.000715	0.004227	0.004514	0.000230	0.001194	0.000660	0.000988	0.001579	0.001473	0.000321	0.003743	0.000570	0.000169	0.000437	0.000000	0.001125	0.001504	0.001262	0.001057	0.000949	0.000626	0.000667	0.000806	0.000168	0.000556	0.000000	0.000489	0.000387	0.000382	0.000880	0.001081	0.001324	0.001011
K00088	0.721832	0.730064	0.700250	0.735926	0.788355	0.752356	0.711939	0.762917	0.768291	0.757885	0.702908	0.697536	0.712211	0.418441	0.723583	0.762303	0.722696	0.570256	0.560939	0.548604	0.600831	0.488088	0.393540	0.745541	0.727006	0.703708	0.708900	0.675928	0.698089	0.517922	0.494074	0.429506	0.617546	0.713500	0.733949	0.711296	0.707903	0.709664	0.686133	0.651046	0.696051	0.401256	0.471542	0.704392	0.729389	0.618254	0.633442	0.528925	0.711874	0.702622
K00090	0.001816	0.001873	0.002893	0.002552	0.001182	0.002012	0.001906	0.001735	0.001706	0.002444	0.002830	0.001768	0.001904	0.001180	0.001642	0.002325	0.001664	0.002091	0.001544	0.000000	0.004448	0.000417	0.000468	0.001353	0.001574	0.001394	0.002380	0.002065	0.001749	0.000855	0.001614	0.002930	0.002259	0.001100	0.001457	0.001334	0.001912	0.002184	0.002207	0.001561	0.001875	0.002336	0.000451	0.001835	0.001215	0.001508	0.000918	0.002739	0.001879	0.001945
K00091	0.045719	0.045693	0.046429	0.041746	0.054036	0.045931	0.047099	0.047244	0.046021	0.048107	0.041412	0.037200	0.053835	0.034456	0.045009	0.035369	0.049087	0.059920	0.034119	0.037304	0.038186	0.031991	0.020646	0.052182	0.050720	0.044841	0.037236	0.028139	0.031334	0.036217	0.027165	0.021507	0.035259	0.049172	0.047993	0.044017	0.046632	0.038895	0.037728	0.042829	0.035732	0.013063	0.023457	0.034775	0.037192	0.029168	0.030098	0.035958	0.049262	0.037916
K00094	0.000290	0.000000	0.000133	0.000059	0.000082	0.000194	0.000262	0.000312	0.000059	0.000229	0.000112	0.000000	0.000153	0.000000	0.000260	0.000075	0.000392	0.000205	0.000000	0.000000	0.000242	0.000832	0.001218	0.000087	0.000334	0.000143	0.000076	0.000357	0.000000	0.000224	0.000263	0.000000	0.000320	0.000073	0.000137	0.000080	0.000155	0.000114	0.000086	0.000339	0.000073	0.000000	0.000304	0.000286	0.000093	0.000000	0.000131	0.000000	0.000128	0.000240
K00096	0.026585	0.027606	0.025036	0.027594	0.031411	0.034411	0.027744	0.026689	0.028806	0.025769	0.029158	0.021774	0.026205	0.022681	0.026317	0.030169	0.026205	0.021666	0.027425	0.025266	0.016721	0.017028	0.015605	0.027337	0.025905	0.024388	0.020462	0.017083	0.022469	0.014375	0.011377	0.008092	0.013731	0.026873	0.023134	0.025321	0.023753	0.020678	0.021136	0.018212	0.022785	0.008181	0.008966	0.016672	0.014786	0.013355	0.016865	0.013736	0.024811	0.019680
K00097	0.762327	0.768359	0.751340	0.736348	0.717106	0.761921	0.727727	0.738227	0.755145	0.770080	0.732828	0.756769	0.766303	0.292646	0.773091	0.775150	0.748135	0.449784	0.362935	0.314716	0.463599	0.350118	0.338219	0.740451	0.767940	0.814821	0.714688	0.658177	0.692198	0.404867	0.382773	0.352044	0.511837	0.877453	0.856125	0.886210	0.872319	0.696677	0.674498	0.625398	0.680028	0.302948	0.313320	0.877663	0.868531	0.564095	0.637711	0.427269	0.857466	0.693836
K00098	0.055051	0.047970	0.050048	0.056486	0.057792	0.055670	0.058402	0.047333	0.055908	0.066142	0.040771	0.047863	0.040778	0.004054	0.048739	0.068820	0.041868	0.019586	0.014227	0.011995	0.015602	0.014091	0.006879	0.049009	0.054875	0.048157	0.050326	0.043069	0.038880	0.014767	0.013987	0.015824	0.027339	0.043575	0.041492	0.043858	0.043481	0.041992	0.041160	0.049015	0.040475	0.005809	0.007409	0.057619	0.050216	0.038715	0.031561	0.016530	0.050107	0.043240
K00099	0.587475	0.627151	0.626121	0.596164	0.579648	0.599135	0.597886	0.609259	0.605334	0.618239	0.622998	0.660917	0.621425	0.372835	0.647484	0.704528	0.658040	0.468926	0.409538	0.388289	0.474460	0.387051	0.363296	0.581051	0.606020	0.679733	0.613757	0.603628	0.613252	0.454710	0.409722	0.398804	0.473366	0.713897	0.687443	0.736669	0.747927	0.607593	0.610906	0.617067	0.616516	0.329306	0.318717	0.742761	0.687466	0.482261	0.530342	0.461657	0.709598	0.609916
K00100	0.000280	0.000230	0.000106	0.000218	0.000201	0.000117	0.000000	0.000351	0.000067	0.000081	0.000560	0.000108	0.000184	0.000607	0.000098	0.000817	0.000396	0.000000	0.000000	0.000000	0.000000	0.000378	0.000000	0.000099	0.000102	0.000121	0.000112	0.000171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000310	0.000266	0.000381	0.000443	0.000130	0.000000	0.000000	0.000215	0.000000	0.000894	0.000230	0.000135	0.000000	0.000704	0.000372	0.000205	0.000000
K00101	1.162794	1.139212	1.150105	1.158557	1.121294	1.166965	1.116259	1.125237	1.124008	1.164197	0.980630	0.978183	1.145962	0.296089	1.157794	1.076706	1.087033	0.524597	0.481847	0.464803	0.616500	0.378267	0.274112	1.182024	1.157490	1.122568	0.983305	0.928431	0.952889	0.514579	0.469581	0.362526	0.660912	1.047347	1.071821	1.091825	1.090146	0.997245	0.930734	0.909468	1.014033	0.345325	0.358097	1.132233	1.110808	0.774268	0.871724	0.507891	1.088777	0.965000
K00102	0.471926	0.466966	0.457689	0.451944	0.450523	0.471848	0.449837	0.465451	0.439222	0.464303	0.400184	0.410748	0.471345	0.236053	0.455877	0.416654	0.443960	0.231487	0.264252	0.224904	0.290627	0.249002	0.246491	0.460520	0.460094	0.449688	0.380668	0.389132	0.377303	0.278911	0.277564	0.261279	0.295612	0.421162	0.422014	0.434444	0.436958	0.403331	0.382100	0.370744	0.418224	0.309128	0.313557	0.441517	0.442695	0.323111	0.336053	0.272356	0.428048	0.381089
K00103	0.000117	0.000553	0.000853	0.000430	0.000311	0.000594	0.000545	0.000811	0.000071	0.000674	0.002022	0.000886	0.000346	0.004501	0.000535	0.000078	0.001382	0.006975	0.009085	0.002060	0.002135	0.000650	0.000660	0.000343	0.000158	0.000322	0.000858	0.001356	0.001144	0.003552	0.002360	0.002599	0.002759	0.000187	0.000190	0.000345	0.000185	0.001292	0.000893	0.004231	0.001121	0.000723	0.003423	0.000835	0.000324	0.001365	0.002711	0.002405	0.000177	0.001167
K00104	0.311243	0.287853	0.339259	0.336187	0.346760	0.321268	0.361826	0.308248	0.354961	0.373632	0.304525	0.309826	0.269544	0.115750	0.305886	0.406575	0.281100	0.236731	0.203554	0.202194	0.268002	0.170696	0.101295	0.312770	0.302355	0.290536	0.335360	0.301459	0.302712	0.214627	0.187501	0.160447	0.267446	0.275316	0.279062	0.264751	0.254939	0.304879	0.300711	0.309886	0.284357	0.117304	0.112573	0.305396	0.279580	0.259120	0.274885	0.210702	0.290939	0.314999
K00105	0.000512	0.000280	0.000644	0.000298	0.000383	0.000311	0.000300	0.000398	0.000651	0.000269	0.000414	0.000385	0.000112	0.000000	0.000372	0.000250	0.000761	0.001617	0.000987	0.000000	0.001027	0.002937	0.001096	0.000203	0.000433	0.000638	0.000220	0.001041	0.000159	0.000000	0.001845	0.000729	0.003915	0.000147	0.000000	0.000363	0.000289	0.000464	0.000818	0.000279	0.000604	0.000498	0.002588	0.000818	0.000476	0.001036	0.001182	0.000891	0.000387	0.000370
K00106	0.006425	0.004606	0.006621	0.006414	0.008875	0.005052	0.004499	0.005520	0.005056	0.005563	0.018089	0.014599	0.003810	0.070094	0.002121	0.003072	0.010615	0.046034	0.067159	0.054033	0.047857	0.074005	0.111263	0.002897	0.001737	0.002147	0.009484	0.020862	0.011230	0.066033	0.086075	0.065082	0.047329	0.001720	0.002318	0.001617	0.001290	0.017068	0.016478	0.023081	0.009285	0.143732	0.142178	0.004072	0.002071	0.034903	0.028483	0.062937	0.001855	0.014950
K00108	0.714082	0.702355	0.705925	0.707826	0.714201	0.704113	0.687554	0.707496	0.693193	0.732076	0.593176	0.619808	0.690473	0.388189	0.709142	0.654980	0.689478	0.308643	0.311403	0.320498	0.400671	0.369227	0.346488	0.721347	0.720426	0.701669	0.539377	0.557206	0.547348	0.401264	0.367595	0.387850	0.443031	0.660618	0.661907	0.676177	0.697016	0.583745	0.555239	0.555610	0.627057	0.377036	0.406301	0.702206	0.718326	0.473566	0.524120	0.389661	0.687228	0.568970
K00109	0.000093	0.000108	0.000215	0.000784	0.000486	0.000068	0.000481	0.000072	0.000259	0.000366	0.000573	0.000588	0.000051	0.019706	0.000095	0.000245	0.000184	0.001700	0.000288	0.001059	0.003094	0.007829	0.015972	0.000119	0.000182	0.000051	0.000000	0.000627	0.001043	0.007502	0.011223	0.016472	0.007341	0.000196	0.000112	0.000000	0.000197	0.000165	0.000000	0.000000	0.000547	0.019712	0.018622	0.000103	0.000040	0.001005	0.000167	0.011492	0.000064	0.000217
K00111	0.346543	0.341075	0.382008	0.370633	0.388812	0.356580	0.398968	0.358096	0.394847	0.409585	0.364033	0.366032	0.311174	0.235498	0.334711	0.420493	0.362791	0.455960	0.508526	0.503966	0.309057	0.293665	0.256950	0.343763	0.335513	0.339031	0.387229	0.391920	0.386855	0.297031	0.314389	0.337831	0.338616	0.336530	0.335125	0.331766	0.318468	0.388620	0.373726	0.393826	0.338410	0.304870	0.309634	0.330243	0.327459	0.363098	0.334425	0.331045	0.348199	0.383632
K00112	0.000343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000047	0.000124	0.000181	0.000000	0.000000	0.000348	0.000035	0.000000	0.000111	0.000000	0.000303	0.000000	0.000506	0.000364	0.000533	0.000000	0.000000	0.000000	0.000000	0.000122	0.000000	0.000906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000030	0.000613	0.000000	0.000427	0.000000	0.000255
K00113	0.043013	0.042010	0.049322	0.042385	0.035632	0.041188	0.035381	0.042550	0.039414	0.037984	0.038822	0.035176	0.047285	0.018235	0.045767	0.036914	0.041298	0.029005	0.018091	0.016686	0.019984	0.019851	0.011891	0.045529	0.048017	0.041316	0.036245	0.027335	0.038062	0.021569	0.022404	0.020300	0.030936	0.043121	0.049511	0.041715	0.044519	0.037508	0.040105	0.034831	0.037822	0.015233	0.009078	0.028721	0.029104	0.022615	0.023857	0.024140	0.045581	0.036121
K00114	0.053994	0.071303	0.063595	0.065534	0.061322	0.057778	0.069594	0.058272	0.063134	0.066913	0.053423	0.057552	0.048187	0.027928	0.071135	0.081426	0.062341	0.079588	0.089996	0.044559	0.027689	0.023944	0.033188	0.065491	0.064085	0.060872	0.055262	0.053262	0.049107	0.030465	0.025937	0.022052	0.040453	0.050718	0.055296	0.059700	0.048814	0.054666	0.054603	0.046611	0.048895	0.013942	0.016073	0.031705	0.031606	0.036990	0.033847	0.030473	0.059644	0.050893
K00116	0.066642	0.070772	0.089024	0.095687	0.095736	0.076027	0.110508	0.074934	0.117939	0.114598	0.102848	0.097378	0.064692	0.039591	0.069648	0.143493	0.077567	0.107643	0.102780	0.122709	0.061568	0.049951	0.028759	0.078853	0.073507	0.077663	0.122610	0.089750	0.100179	0.051122	0.040532	0.047705	0.072023	0.069878	0.076372	0.058440	0.060451	0.093771	0.095894	0.093819	0.084402	0.027006	0.032599	0.049120	0.045415	0.068322	0.072925	0.056840	0.074210	0.105073
K00117	0.425298	0.472740	0.428168	0.431075	0.415667	0.424947	0.415784	0.428465	0.419460	0.442396	0.400613	0.413532	0.397764	0.172671	0.470484	0.444504	0.421553	0.369565	0.379334	0.264284	0.292126	0.232963	0.195020	0.408293	0.415498	0.431807	0.389859	0.383301	0.373878	0.282041	0.279948	0.191768	0.328695	0.414097	0.424762	0.446322	0.414836	0.385974	0.405921	0.373766	0.395826	0.183814	0.148151	0.372506	0.364812	0.284337	0.305486	0.283227	0.425381	0.386554
K00118	0.004076	0.002425	0.002664	0.003643	0.003102	0.003752	0.004166	0.003864	0.003868	0.002997	0.001502	0.002042	0.002965	0.003122	0.004353	0.003951	0.004924	0.003905	0.004990	0.001798	0.004628	0.004425	0.002837	0.003139	0.002553	0.003008	0.004623	0.003120	0.004569	0.002631	0.001506	0.001150	0.002242	0.004342	0.004705	0.005232	0.004410	0.001651	0.001413	0.002146	0.003650	0.000552	0.001155	0.002604	0.002546	0.002707	0.002702	0.001955	0.002589	0.003352
K00121	0.304817	0.308010	0.319976	0.298946	0.324976	0.290128	0.308237	0.302592	0.320172	0.327169	0.281795	0.277615	0.240746	0.176971	0.268791	0.304914	0.276717	0.346081	0.360411	0.375647	0.263108	0.230916	0.205048	0.298451	0.283722	0.273070	0.283276	0.300240	0.278921	0.244319	0.227224	0.265921	0.267887	0.251917	0.260170	0.263031	0.251954	0.298569	0.315985	0.301401	0.266688	0.191361	0.217292	0.247748	0.254049	0.278411	0.260964	0.252995	0.277796	0.277288
K00122	0.450880	0.467793	0.429034	0.454631	0.469175	0.481468	0.428007	0.474081	0.430176	0.466752	0.386196	0.396385	0.451078	0.136837	0.450263	0.434959	0.452005	0.201444	0.149957	0.175695	0.229078	0.151864	0.110015	0.506083	0.489271	0.458797	0.357426	0.343482	0.359849	0.181853	0.149255	0.129574	0.223437	0.440286	0.447051	0.434539	0.456066	0.373123	0.344833	0.330660	0.401255	0.129449	0.144943	0.504726	0.508796	0.317105	0.325751	0.174865	0.454667	0.371554
K00123	0.856466	0.829205	0.862453	0.846562	0.862687	0.865913	0.863875	0.855008	0.825660	0.885390	0.673453	0.732917	0.814539	0.242827	0.876119	0.864319	0.802523	0.378420	0.377077	0.422647	0.439295	0.344729	0.223861	0.886673	0.878351	0.818728	0.699539	0.697996	0.712764	0.390804	0.328862	0.293182	0.458059	0.762320	0.778290	0.782370	0.807247	0.738949	0.716352	0.689474	0.735024	0.214850	0.201073	0.754317	0.748341	0.571672	0.516155	0.392516	0.810274	0.728664
K00124	0.069525	0.067328	0.086322	0.086530	0.085745	0.076180	0.085789	0.076841	0.079327	0.101604	0.074359	0.075879	0.059892	0.015756	0.076892	0.096104	0.067442	0.050891	0.041935	0.058534	0.057954	0.043243	0.012264	0.082187	0.083267	0.077659	0.077860	0.072574	0.071542	0.038935	0.039261	0.023686	0.059781	0.074370	0.072453	0.070766	0.065425	0.077165	0.084200	0.075247	0.066876	0.025570	0.030530	0.085513	0.092291	0.077359	0.066895	0.043694	0.080971	0.085386
K00125	0.000000	0.000000	0.000265	0.000104	0.000288	0.000272	0.000154	0.000000	0.000103	0.000303	0.000000	0.000500	0.000337	0.000000	0.000076	0.000000	0.000000	0.002790	0.000000	0.000000	0.001234	0.001416	0.002074	0.000230	0.000142	0.000000	0.000348	0.001325	0.000453	0.000000	0.000925	0.000000	0.003271	0.000145	0.000247	0.000070	0.000072	0.000000	0.000000	0.000896	0.000166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000231	0.000232	0.000047	0.000490
K00126	0.002894	0.002111	0.003679	0.002722	0.002854	0.003494	0.003136	0.002989	0.003448	0.002420	0.002628	0.002273	0.001586	0.000000	0.002275	0.002835	0.002419	0.000896	0.003789	0.005541	0.001155	0.001822	0.001372	0.003689	0.002526	0.002640	0.002641	0.001737	0.001521	0.002545	0.001884	0.000803	0.001997	0.002573	0.002847	0.003661	0.003255	0.002283	0.002079	0.003910	0.002753	0.001603	0.001076	0.002995	0.002625	0.001764	0.001550	0.001130	0.004116	0.002990
K00127	0.070419	0.067608	0.079936	0.074155	0.078643	0.075632	0.083473	0.068714	0.082710	0.091879	0.060276	0.069461	0.060517	0.017989	0.077920	0.085997	0.070013	0.042673	0.040300	0.041510	0.040315	0.041251	0.016603	0.079914	0.075599	0.067236	0.072600	0.077216	0.061183	0.036864	0.033015	0.027022	0.043983	0.065561	0.069517	0.066772	0.065654	0.070697	0.072320	0.074674	0.066810	0.021647	0.016214	0.090738	0.084098	0.069089	0.065849	0.040556	0.078651	0.076310
K00128	1.824512	1.775411	1.874225	1.888251	1.940527	1.849649	1.869826	1.891106	1.879136	1.967854	1.524462	1.687123	1.721988	1.032767	1.732215	1.829611	1.785760	1.203657	1.067815	1.025952	1.194220	1.093974	1.064252	1.921143	1.879288	1.807170	1.519461	1.495504	1.479791	1.214323	1.097782	1.081991	1.341455	1.706834	1.754037	1.659232	1.721706	1.551933	1.544895	1.436383	1.525593	1.148893	1.151438	1.681895	1.643992	1.224568	1.256327	1.184006	1.773985	1.520156
K00129	0.001913	0.001941	0.001628	0.001911	0.001887	0.002837	0.001702	0.002254	0.000762	0.001659	0.002056	0.002283	0.001994	0.001427	0.001752	0.001691	0.001063	0.001477	0.004811	0.003230	0.002218	0.005418	0.001106	0.001226	0.002007	0.001463	0.003516	0.002257	0.002790	0.003063	0.003235	0.001064	0.004059	0.002598	0.001440	0.002540	0.001562	0.001296	0.003373	0.001077	0.002535	0.001788	0.002389	0.000566	0.000953	0.001763	0.001085	0.003361	0.002077	0.002439
K00130	0.243994	0.231405	0.230861	0.238274	0.238969	0.240665	0.232239	0.234693	0.238721	0.253315	0.215695	0.228097	0.232536	0.109017	0.227001	0.220473	0.236240	0.148303	0.145667	0.143564	0.123408	0.117976	0.102174	0.247728	0.245469	0.230550	0.193909	0.192212	0.190306	0.131514	0.119947	0.146679	0.144452	0.205429	0.204308	0.218077	0.218357	0.194782	0.194913	0.195854	0.205926	0.139305	0.124921	0.229603	0.226716	0.169401	0.167737	0.138709	0.231274	0.196220
K00131	0.070504	0.067394	0.071529	0.072933	0.077164	0.081488	0.074891	0.072772	0.068203	0.080937	0.075142	0.075513	0.059567	0.051341	0.072615	0.075278	0.064617	0.172438	0.211186	0.154893	0.091256	0.058370	0.039127	0.057471	0.060422	0.064337	0.092970	0.091473	0.104302	0.080485	0.068196	0.043561	0.081119	0.079972	0.084423	0.077368	0.072749	0.094767	0.088162	0.102738	0.092349	0.036924	0.036158	0.070087	0.058865	0.119800	0.125137	0.078899	0.065260	0.098155
K00132	0.000000	0.000000	0.000116	0.000000	0.000000	0.000152	0.000000	0.000000	0.000000	0.000000	0.000173	0.000000	0.000000	0.000000	0.000066	0.000000	0.000347	0.000407	0.000578	0.000000	0.000000	0.000413	0.000000	0.000000	0.000124	0.000000	0.000152	0.000000	0.000000	0.000345	0.000000	0.000000	0.000318	0.000000	0.000000	0.000000	0.000116	0.000000	0.000516	0.000261	0.000000	0.000000	0.000554	0.000000	0.000052	0.000218	0.000404	0.000000	0.000041	0.000000
K00133	0.775746	0.786166	0.756977	0.784615	0.781275	0.765742	0.776897	0.783765	0.787212	0.821892	0.721174	0.758374	0.758674	0.290591	0.787250	0.807747	0.773524	0.516286	0.547177	0.428566	0.516918	0.371655	0.223061	0.804088	0.805026	0.775197	0.730201	0.703942	0.727801	0.408150	0.404333	0.341631	0.539013	0.773419	0.778273	0.769227	0.776392	0.724450	0.687885	0.647577	0.741016	0.254370	0.259047	0.801412	0.785969	0.602388	0.661552	0.419536	0.781991	0.694612
